h1_window_id,nba_game_id,series_id,period,index_end_clock_seconds,home_score_differential_after_index,lag5_signed_net_points,home_control_indicator,away_control_indicator,future5_signed_net_points,h1_y10_model_eligible,future10_signed_net_points,future5_structural_failure_differential
H1W05320,0042500235,SAS-MIN,1,285,12,-3,false,true,-2,True,-6,2
H1W05321,0042500235,SAS-MIN,1,281,12,-1,true,false,0,True,-8,1
H1W05322,0042500235,SAS-MIN,1,271,12,-1,true,false,-3,True,-8,1
H1W05323,0042500235,SAS-MIN,1,259,10,2,true,false,-1,True,-8,1
H1W05324,0042500235,SAS-MIN,1,236,10,-2,true,false,-4,True,-6,1
H1W05325,0042500235,SAS-MIN,1,144,4,-8,false,true,2,True,0,0
H1W05326,0042500235,SAS-MIN,1,127,2,-5,false,true,4,False,,-1
H1W05327,0042500235,SAS-MIN,1,117,4,-7,false,true,0,False,,-1
H1W05328,0042500235,SAS-MIN,1,95,4,-2,false,true,2,False,,-1
H1W05329,0042500235,SAS-MIN,1,80,6,-2,false,true,-2,False,,-1
H1W05330,0042500235,SAS-MIN,1,63,6,2,false,true,-2,False,,-1
H1W05331,0042500235,SAS-MIN,2,633,10,3,true,false,0,True,2,-1
H1W05332,0042500235,SAS-MIN,2,617,10,6,true,false,0,True,0,-1
H1W05333,0042500235,SAS-MIN,2,615,13,6,true,false,-3,True,-3,-1
H1W05334,0042500235,SAS-MIN,2,600,13,9,true,false,-1,True,-3,-1
H1W05335,0042500235,SAS-MIN,2,593,13,6,true,false,-1,True,-3,1
H1W05336,0042500235,SAS-MIN,2,586,10,6,true,false,2,True,0,1
H1W05337,0042500235,SAS-MIN,2,562,10,0,true,false,0,True,0,1
H1W05338,0042500235,SAS-MIN,2,518,12,-1,true,false,-2,True,0,-1
H1W05339,0042500235,SAS-MIN,2,511,12,-1,true,false,-2,True,2,-1
H1W05340,0042500235,SAS-MIN,2,506,10,2,true,false,0,True,2,-1
H1W05341,0042500235,SAS-MIN,2,484,10,0,true,false,0,True,5,-1
H1W05342,0042500235,SAS-MIN,2,472,10,0,true,false,2,True,3,-1
H1W05343,0042500235,SAS-MIN,2,468,10,-2,true,false,2,True,3,1
H1W05344,0042500235,SAS-MIN,2,420,12,0,true,false,1,True,2,1
H1W05345,0042500235,SAS-MIN,2,403,12,2,true,false,1,True,2,0
H1W05346,0042500235,SAS-MIN,2,392,14,2,true,false,-1,True,2,0
H1W05347,0042500235,SAS-MIN,2,381,12,4,true,false,1,True,4,0
H1W05348,0042500235,SAS-MIN,2,367,15,2,true,false,-3,True,1,0
H1W05349,0042500235,SAS-MIN,2,347,13,5,true,false,1,True,3,0
H1W05350,0042500235,SAS-MIN,2,331,13,1,true,false,1,True,5,1
H1W05351,0042500235,SAS-MIN,2,321,13,1,true,false,3,True,3,1
H1W05352,0042500235,SAS-MIN,2,308,13,-1,true,false,3,True,3,1
H1W05353,0042500235,SAS-MIN,2,301,12,1,true,false,4,True,2,0
H1W05354,0042500235,SAS-MIN,2,288,14,-3,false,false,2,True,0,0
H1W05355,0042500235,SAS-MIN,2,261,14,1,false,false,4,True,-3,-1
H1W05356,0042500235,SAS-MIN,2,249,16,1,false,false,0,True,-5,-1
H1W05357,0042500235,SAS-MIN,2,226,16,3,false,false,0,True,-5,-1
H1W05358,0042500235,SAS-MIN,2,223,16,3,false,false,-2,True,-5,0
H1W05359,0042500235,SAS-MIN,2,215,16,4,false,false,-2,True,-5,0
H1W05360,0042500235,SAS-MIN,2,204,18,2,false,false,-7,True,-7,0
H1W05361,0042500235,SAS-MIN,2,186,16,4,false,false,-5,True,-5,0
H1W05362,0042500235,SAS-MIN,2,112,11,-2,false,true,0,False,,1
H1W05363,0042500235,SAS-MIN,2,78,11,-7,false,true,0,False,,1
H1W05364,0042500235,SAS-MIN,3,637,6,-5,false,true,-3,True,-5,0
H1W05365,0042500235,SAS-MIN,3,622,4,-2,false,true,-1,True,-5,-1
H1W05366,0042500235,SAS-MIN,3,605,6,-4,false,true,-3,True,-7,-1
H1W05367,0042500235,SAS-MIN,3,576,6,-2,false,true,-3,True,-7,-1
H1W05368,0042500235,SAS-MIN,3,560,6,-2,false,true,-5,True,-4,-1
H1W05369,0042500235,SAS-MIN,3,491,1,-3,false,true,1,True,3,-2
H1W05370,0042500235,SAS-MIN,3,476,1,-5,false,true,1,True,5,-1
H1W05371,0042500235,SAS-MIN,3,471,-1,-2,false,true,5,True,7,-1
H1W05372,0042500235,SAS-MIN,3,322,6,4,true,false,1,True,3,0
H1W05373,0042500235,SAS-MIN,3,309,8,2,true,false,-1,True,3,0
H1W05374,0042500235,SAS-MIN,3,293,6,4,true,false,3,True,5,0
H1W05375,0042500235,SAS-MIN,3,268,6,0,true,false,3,True,7,0
H1W05376,0042500235,SAS-MIN,3,261,4,2,true,false,7,True,7,0
H1W05377,0042500235,SAS-MIN,3,247,7,-2,true,false,2,True,6,0
H1W05378,0042500235,SAS-MIN,3,234,7,1,true,false,4,True,4,0
H1W05379,0042500235,SAS-MIN,3,228,9,-1,true,false,2,True,4,1
H1W05380,0042500235,SAS-MIN,3,207,9,3,true,false,4,True,4,1
H1W05381,0042500235,SAS-MIN,3,198,11,3,true,false,0,True,4,1
H1W05382,0042500235,SAS-MIN,3,179,9,7,true,false,4,True,6,1
H1W05383,0042500235,SAS-MIN,3,170,11,2,true,false,0,True,6,1
H1W05384,0042500235,SAS-MIN,3,151,11,4,true,false,2,True,6,0
H1W05385,0042500235,SAS-MIN,3,148,13,2,true,false,0,False,,0
H1W05386,0042500235,SAS-MIN,3,130,11,4,true,false,4,False,,0
H1W05387,0042500235,SAS-MIN,3,111,13,0,true,false,2,False,,1
H1W05388,0042500235,SAS-MIN,3,87,11,4,true,false,6,False,,1
H1W05389,0042500235,SAS-MIN,3,60,13,0,true,false,4,False,,1
H1W05390,0042500235,SAS-MIN,4,646,17,2,false,false,-3,True,-5,-1
H1W05391,0042500235,SAS-MIN,4,637,17,-2,false,false,-6,True,-5,-1
H1W05392,0042500235,SAS-MIN,4,609,14,-4,false,true,-2,True,-1,-1
H1W05393,0042500235,SAS-MIN,4,596,14,-5,false,true,-2,True,1,0
H1W05394,0042500235,SAS-MIN,4,574,11,-3,false,true,1,True,4,0
H1W05395,0042500235,SAS-MIN,4,557,13,-6,false,true,-3,True,4,0
H1W05396,0042500235,SAS-MIN,4,543,10,-2,false,true,3,True,7,0
H1W05397,0042500235,SAS-MIN,4,532,12,-5,false,true,1,True,5,1
H1W05398,0042500235,SAS-MIN,4,511,12,-2,false,true,3,True,5,1
H1W05399,0042500235,SAS-MIN,4,506,12,-2,false,true,3,True,7,2
H1W05400,0042500235,SAS-MIN,4,499,10,1,false,true,7,True,8,2
H1W05401,0042500235,SAS-MIN,4,479,13,-3,false,true,4,True,5,2
H1W05402,0042500235,SAS-MIN,4,464,13,3,false,true,4,True,3,0
H1W05403,0042500235,SAS-MIN,4,462,15,1,true,false,2,True,1,0
H1W05404,0042500235,SAS-MIN,4,447,15,3,true,false,4,True,-1,-1
H1W05405,0042500235,SAS-MIN,4,442,17,3,true,false,1,True,-1,-1
H1W05406,0042500235,SAS-MIN,4,253,20,2,true,false,1,False,,0
H1W05407,0042500235,SAS-MIN,4,237,18,6,true,false,6,False,,0
H1W05408,0042500236,SAS-MIN,1,615,-3,-5,false,true,-5,True,-4,0
H1W05409,0042500236,SAS-MIN,1,606,-6,-3,false,true,0,True,-4,0
H1W05410,0042500236,SAS-MIN,1,596,-4,-6,false,true,-5,True,-3,0
H1W05411,0042500236,SAS-MIN,1,583,-6,-1,false,true,-3,True,-1,0
H1W05412,0042500236,SAS-MIN,1,563,-6,-3,false,true,-3,True,-1,1
H1W05413,0042500236,SAS-MIN,1,557,-8,-1,false,true,1,True,-1,1
H1W05414,0042500236,SAS-MIN,1,521,-6,-5,false,true,-4,True,-2,1
H1W05415,0042500236,SAS-MIN,1,510,-9,0,false,true,2,True,-2,1
H1W05416,0042500236,SAS-MIN,1,493,-9,-5,false,true,2,True,1,2
H1W05417,0042500236,SAS-MIN,1,485,-9,-3,false,true,2,True,1,1
H1W05418,0042500236,SAS-MIN,1,482,-7,-3,false,true,-2,True,-1,1
H1W05419,0042500236,SAS-MIN,1,467,-10,1,false,true,2,True,0,1
H1W05420,0042500236,SAS-MIN,1,443,-7,-4,true,false,-4,True,-1,1
H1W05421,0042500236,SAS-MIN,1,426,-7,2,true,false,-1,True,-1,0
H1W05422,0042500236,SAS-MIN,1,411,-7,2,true,false,-1,True,2,0
H1W05423,0042500236,SAS-MIN,1,404,-9,2,true,false,1,True,1,-1
H1W05424,0042500236,SAS-MIN,1,382,-8,-2,true,false,-2,True,0,-1
H1W05425,0042500236,SAS-MIN,1,373,-11,2,true,false,3,True,3,-1
H1W05426,0042500236,SAS-MIN,1,349,-8,-4,true,false,0,True,0,0
H1W05427,0042500236,SAS-MIN,1,325,-8,-1,true,false,3,True,-2,0
H1W05428,0042500236,SAS-MIN,1,317,-8,-1,true,false,0,True,0,1
H1W05429,0042500236,SAS-MIN,1,310,-10,1,true,false,2,True,2,1
H1W05430,0042500236,SAS-MIN,1,269,-5,0,true,false,-5,True,-5,0
H1W05431,0042500236,SAS-MIN,1,242,-8,3,true,false,0,True,-2,0
H1W05432,0042500236,SAS-MIN,1,223,-8,0,true,false,0,True,1,0
H1W05433,0042500236,SAS-MIN,1,215,-8,2,true,false,0,True,-1,-1
H1W05434,0042500236,SAS-MIN,1,203,-8,0,true,false,-2,True,-1,-1
H1W05435,0042500236,SAS-MIN,1,193,-10,0,false,true,0,True,-1,-1
H1W05436,0042500236,SAS-MIN,1,178,-8,-5,false,true,-2,True,-3,0
H1W05437,0042500236,SAS-MIN,1,164,-8,0,false,true,1,True,-3,0
H1W05438,0042500236,SAS-MIN,1,127,-10,-2,false,true,-1,False,,1
H1W05439,0042500236,SAS-MIN,1,121,-10,0,false,true,-1,False,,0
H1W05440,0042500236,SAS-MIN,1,106,-7,-2,false,true,-4,False,,0
H1W05441,0042500236,SAS-MIN,1,90,-9,1,false,true,0,False,,0
H1W05442,0042500236,SAS-MIN,1,74,-9,-1,false,true,0,False,,0
H1W05443,0042500236,SAS-MIN,2,623,-16,-5,false,true,-3,True,-11,0
H1W05444,0042500236,SAS-MIN,2,597,-16,-7,false,true,-7,True,-11,0
H1W05445,0042500236,SAS-MIN,2,572,-19,-5,false,true,-4,True,-10,0
H1W05446,0042500236,SAS-MIN,2,551,-19,-8,false,true,-6,True,-7,0
H1W05447,0042500236,SAS-MIN,2,540,-19,-5,false,true,-6,True,-7,0
H1W05448,0042500236,SAS-MIN,2,529,-19,-5,false,true,-8,True,-7,0
H1W05449,0042500236,SAS-MIN,2,518,-23,-3,false,true,-4,True,-3,0
H1W05450,0042500236,SAS-MIN,2,495,-23,-7,false,true,-6,True,-1,0
H1W05451,0042500236,SAS-MIN,2,490,-25,-4,false,true,-1,True,1,0
H1W05452,0042500236,SAS-MIN,2,471,-25,-6,false,true,-1,True,4,1
H1W05453,0042500236,SAS-MIN,2,464,-27,-6,false,true,1,True,4,1
H1W05454,0042500236,SAS-MIN,2,442,-27,-8,false,true,1,True,6,2
H1W05455,0042500236,SAS-MIN,2,429,-29,-4,false,true,5,True,6,2
H1W05456,0042500236,SAS-MIN,2,423,-26,-6,false,true,2,True,5,2
H1W05457,0042500236,SAS-MIN,2,417,-26,-1,false,true,5,True,5,1
H1W05458,0042500236,SAS-MIN,2,406,-26,-1,false,true,3,True,8,1
H1W05459,0042500236,SAS-MIN,2,399,-26,1,true,false,5,True,8,0
H1W05460,0042500236,SAS-MIN,2,395,-24,1,true,false,1,True,6,0
H1W05461,0042500236,SAS-MIN,2,375,-24,5,true,false,3,True,3,0
H1W05462,0042500236,SAS-MIN,2,363,-21,2,true,false,0,True,2,1
H1W05463,0042500236,SAS-MIN,2,348,-23,5,true,false,5,True,2,1
H1W05464,0042500236,SAS-MIN,2,338,-21,3,true,false,3,True,3,1
H1W05465,0042500236,SAS-MIN,2,323,-23,5,true,false,5,True,3,1
H1W05466,0042500236,SAS-MIN,2,313,-21,1,true,false,0,True,3,1
H1W05467,0042500236,SAS-MIN,2,308,-21,3,true,false,2,True,3,0
H1W05468,0042500236,SAS-MIN,2,290,-18,0,true,false,-3,True,2,0
H1W05469,0042500236,SAS-MIN,2,264,-18,5,true,false,0,True,2,0
H1W05470,0042500236,SAS-MIN,2,247,-18,3,true,false,-2,True,5,0
H1W05471,0042500236,SAS-MIN,2,227,-21,5,true,false,3,True,8,0
H1W05472,0042500236,SAS-MIN,2,217,-19,0,true,false,1,True,6,0
H1W05473,0042500236,SAS-MIN,2,206,-21,2,true,false,5,True,8,0
H1W05474,0042500236,SAS-MIN,2,194,-18,-3,true,false,2,True,5,1
H1W05475,0042500236,SAS-MIN,2,178,-20,0,true,false,7,True,5,1
H1W05476,0042500236,SAS-MIN,2,127,-16,5,true,false,3,True,1,0
H1W05477,0042500236,SAS-MIN,2,121,-13,2,true,false,-2,True,0,0
H1W05478,0042500236,SAS-MIN,2,108,-13,7,true,false,0,True,-3,0
H1W05479,0042500236,SAS-MIN,2,93,-13,5,true,false,0,True,0,0
H1W05480,0042500236,SAS-MIN,2,86,-13,5,true,false,0,False,,0
H1W05481,0042500236,SAS-MIN,2,76,-13,3,true,false,-2,False,,0
H1W05482,0042500236,SAS-MIN,2,75,-15,3,true,false,2,False,,0
H1W05483,0042500236,SAS-MIN,2,65,-13,-2,true,false,-3,False,,0
H1W05484,0042500236,SAS-MIN,2,51,-13,0,true,false,0,False,,0
H1W05485,0042500236,SAS-MIN,3,627,-16,-1,false,false,-2,True,-3,0
H1W05486,0042500236,SAS-MIN,3,612,-16,-3,false,false,-3,True,-3,0
H1W05487,0042500236,SAS-MIN,3,605,-16,-3,false,false,-1,True,-3,0
H1W05488,0042500236,SAS-MIN,3,598,-16,-3,false,false,-3,True,-3,0
H1W05489,0042500236,SAS-MIN,3,566,-19,-2,false,true,0,True,-2,0
H1W05490,0042500236,SAS-MIN,3,554,-17,-3,false,true,-2,True,-1,0
H1W05491,0042500236,SAS-MIN,3,547,-19,-1,false,true,0,True,-2,0
H1W05492,0042500236,SAS-MIN,3,527,-17,-3,false,true,-4,True,-1,0
H1W05493,0042500236,SAS-MIN,3,504,-19,1,false,true,1,True,1,0
H1W05494,0042500236,SAS-MIN,3,427,-21,0,false,true,3,True,0,0
H1W05495,0042500236,SAS-MIN,3,413,-18,-4,false,true,0,True,-3,1
H1W05496,0042500236,SAS-MIN,3,403,-21,1,false,true,3,True,0,1
H1W05497,0042500236,SAS-MIN,3,395,-18,-2,false,true,-3,True,-3,1
H1W05498,0042500236,SAS-MIN,3,388,-21,1,false,true,0,True,-2,0
H1W05499,0042500236,SAS-MIN,3,377,-18,-2,false,true,-3,True,-5,0
H1W05500,0042500236,SAS-MIN,3,367,-18,3,true,false,-3,True,-8,-1
H1W05501,0042500236,SAS-MIN,3,360,-18,0,true,false,-3,True,-8,-1
H1W05502,0042500236,SAS-MIN,3,346,-21,3,true,false,0,True,-7,-1
H1W05503,0042500236,SAS-MIN,3,334,-21,-3,true,false,-2,True,-6,0
H1W05504,0042500236,SAS-MIN,3,321,-21,0,true,false,-2,True,-6,0
H1W05505,0042500236,SAS-MIN,3,309,-21,-3,true,false,-5,True,-6,0
H1W05506,0042500236,SAS-MIN,3,296,-21,-3,false,false,-5,True,-6,0
H1W05507,0042500236,SAS-MIN,3,290,-21,-3,false,false,-7,True,-3,0
H1W05508,0042500236,SAS-MIN,3,266,-26,-2,false,true,-1,True,2,1
H1W05509,0042500236,SAS-MIN,3,246,-26,-5,false,true,-1,True,2,1
H1W05510,0042500236,SAS-MIN,3,239,-28,-5,false,true,4,True,2,1
H1W05511,0042500236,SAS-MIN,3,227,-27,-7,false,true,3,True,4,1
H1W05512,0042500236,SAS-MIN,3,209,-27,-4,false,true,3,True,2,0
H1W05513,0042500236,SAS-MIN,3,194,-27,-4,false,true,3,True,3,0
H1W05514,0042500236,SAS-MIN,3,177,-27,-1,false,true,3,True,1,0
H1W05515,0042500236,SAS-MIN,3,169,-24,-1,false,true,-2,True,-2,0
H1W05516,0042500236,SAS-MIN,3,139,-24,4,false,false,1,True,-2,0
H1W05517,0042500236,SAS-MIN,3,129,-24,3,false,false,-1,True,-2,0
H1W05518,0042500236,SAS-MIN,3,121,-24,3,false,false,0,False,,0
H1W05519,0042500236,SAS-MIN,3,108,-24,3,false,false,-2,False,,0
H1W05520,0042500236,SAS-MIN,3,102,-26,3,false,false,0,False,,0
H1W05521,0042500236,SAS-MIN,3,87,-23,-2,false,false,-3,False,,0
H1W05522,0042500236,SAS-MIN,3,72,-25,1,false,false,-1,False,,0
H1W05523,0042500236,SAS-MIN,4,647,-25,-1,false,false,-3,True,-6,0
H1W05524,0042500236,SAS-MIN,4,591,-30,1,false,true,-1,True,-5,0
H1W05525,0042500236,SAS-MIN,4,576,-28,-3,false,true,-6,True,-7,0
H1W05526,0042500236,SAS-MIN,4,555,-28,-1,false,true,-3,True,-7,0
H1W05527,0042500236,SAS-MIN,4,544,-28,-3,false,true,-5,True,-7,0
H1W05528,0042500236,SAS-MIN,4,539,-31,0,false,true,-2,True,-4,0
H1W05529,0042500236,SAS-MIN,4,521,-31,-3,false,true,-4,True,-4,0
H1W05530,0042500236,SAS-MIN,4,514,-34,-1,false,true,-1,True,-3,0
H1W05531,0042500236,SAS-MIN,4,497,-31,-6,false,true,-4,False,,0
H1W05532,0042500236,SAS-MIN,4,481,-33,-3,false,true,-2,False,,0
H1W05533,0042500236,SAS-MIN,4,466,-33,-5,false,true,-2,False,,0
H1W05534,0042500236,SAS-MIN,4,458,-35,-2,false,true,0,False,,0
H1W05535,0042500236,SAS-MIN,4,443,-35,-4,false,true,-2,False,,0
H1W05536,0042500302,NYK-CLE,1,584,-3,-2,false,true,-1,True,-1,0
H1W05537,0042500302,NYK-CLE,1,562,-1,-8,false,true,-3,True,-3,0
H1W05538,0042500302,NYK-CLE,1,551,-3,-3,false,true,1,True,-3,0
H1W05539,0042500302,NYK-CLE,1,534,-3,-5,false,true,1,True,-3,0
H1W05540,0042500302,NYK-CLE,1,520,-6,-3,false,true,4,True,0,-1
H1W05541,0042500302,NYK-CLE,1,492,-4,-6,false,true,0,True,0,-1
H1W05542,0042500302,NYK-CLE,1,471,-4,-1,false,true,0,True,0,-1
H1W05543,0042500302,NYK-CLE,1,402,-6,0,false,true,4,True,3,1
H1W05544,0042500302,NYK-CLE,1,376,-6,-4,false,true,4,True,5,1
H1W05545,0042500302,NYK-CLE,1,348,-6,-4,false,true,4,True,5,1
H1W05546,0042500302,NYK-CLE,1,326,-4,-4,false,true,-1,True,5,1
H1W05547,0042500302,NYK-CLE,1,306,-4,0,false,true,1,True,3,0
H1W05548,0042500302,NYK-CLE,1,300,-2,0,true,false,-1,True,1,0
H1W05549,0042500302,NYK-CLE,1,284,-2,4,true,false,1,True,1,0
H1W05550,0042500302,NYK-CLE,1,272,-2,4,true,false,1,True,4,1
H1W05551,0042500302,NYK-CLE,1,266,-5,4,true,false,6,True,7,1
H1W05552,0042500302,NYK-CLE,1,246,-3,-1,true,false,2,True,5,1
H1W05553,0042500302,NYK-CLE,1,205,-1,1,true,false,3,True,1,0
H1W05554,0042500302,NYK-CLE,1,188,1,1,true,false,1,True,-1,0
H1W05555,0042500302,NYK-CLE,1,165,-1,6,true,false,3,True,-2,0
H1W05556,0042500302,NYK-CLE,1,153,-1,2,true,false,3,False,,0
H1W05557,0042500302,NYK-CLE,1,138,-1,2,true,false,3,False,,-1
H1W05558,0042500302,NYK-CLE,1,129,2,0,true,false,-2,False,,-1
H1W05559,0042500302,NYK-CLE,1,116,2,3,true,false,-2,False,,-1
H1W05560,0042500302,NYK-CLE,1,102,2,1,true,false,-5,False,,-1
H1W05561,0042500302,NYK-CLE,2,620,0,1,false,false,-2,True,-1,0
H1W05562,0042500302,NYK-CLE,2,600,0,3,false,false,-2,True,-1,0
H1W05563,0042500302,NYK-CLE,2,585,0,1,false,false,-2,True,1,0
H1W05564,0042500302,NYK-CLE,2,579,0,3,false,false,-2,True,1,0
H1W05565,0042500302,NYK-CLE,2,561,0,0,false,false,-2,True,1,0
H1W05566,0042500302,NYK-CLE,2,544,-2,2,false,false,1,True,2,0
H1W05567,0042500302,NYK-CLE,2,520,-2,-2,false,false,1,True,4,0
H1W05568,0042500302,NYK-CLE,2,511,-2,-2,false,false,3,True,2,0
H1W05569,0042500302,NYK-CLE,2,503,-2,-2,false,false,3,True,4,0
H1W05570,0042500302,NYK-CLE,2,487,-2,-2,false,false,3,True,4,-1
H1W05571,0042500302,NYK-CLE,2,469,-1,-2,false,false,1,True,5,-1
H1W05572,0042500302,NYK-CLE,2,453,-1,1,false,false,3,True,3,-1
H1W05573,0042500302,NYK-CLE,2,447,1,1,false,false,-1,True,1,-1
H1W05574,0042500302,NYK-CLE,2,402,1,3,false,false,1,True,-1,-1
H1W05575,0042500302,NYK-CLE,2,310,4,1,true,false,-2,True,-1,0
H1W05576,0042500302,NYK-CLE,2,299,2,4,true,false,3,True,-2,0
H1W05577,0042500302,NYK-CLE,2,271,2,0,true,false,3,True,0,1
H1W05578,0042500302,NYK-CLE,2,258,0,2,true,false,5,True,2,1
H1W05579,0042500302,NYK-CLE,2,207,5,-2,true,false,-5,True,-2,1
H1W05580,0042500302,NYK-CLE,2,194,5,3,true,false,-3,True,-2,0
H1W05581,0042500302,NYK-CLE,2,182,5,3,true,false,-3,True,1,0
H1W05582,0042500302,NYK-CLE,2,176,3,5,true,false,2,True,1,0
H1W05583,0042500302,NYK-CLE,2,154,3,1,true,false,0,True,1,0
H1W05584,0042500302,NYK-CLE,2,142,0,1,false,true,3,False,,0
H1W05585,0042500302,NYK-CLE,2,119,2,-5,false,true,1,False,,0
H1W05586,0042500302,NYK-CLE,2,101,2,-3,false,true,4,False,,0
H1W05587,0042500302,NYK-CLE,2,91,5,-3,true,false,-1,False,,0
H1W05588,0042500302,NYK-CLE,2,67,3,2,true,false,1,False,,0
H1W05589,0042500302,NYK-CLE,3,609,3,-4,false,true,2,True,6,1
H1W05590,0042500302,NYK-CLE,3,592,3,1,false,true,4,True,6,1
H1W05591,0042500302,NYK-CLE,3,589,5,1,true,false,2,True,6,2
H1W05592,0042500302,NYK-CLE,3,578,5,3,true,false,4,True,6,2
H1W05593,0042500302,NYK-CLE,3,555,5,3,true,false,4,True,9,2
H1W05594,0042500302,NYK-CLE,3,550,5,5,true,false,4,True,9,1
H1W05595,0042500302,NYK-CLE,3,533,7,2,true,false,2,True,7,1
H1W05596,0042500302,NYK-CLE,3,512,7,4,true,false,4,True,7,0
H1W05597,0042500302,NYK-CLE,3,508,9,2,true,false,2,True,9,0
H1W05598,0042500302,NYK-CLE,3,482,9,4,true,false,5,True,6,0
H1W05599,0042500302,NYK-CLE,3,469,9,4,true,false,5,True,6,0
H1W05600,0042500302,NYK-CLE,3,456,9,4,true,false,5,True,4,0
H1W05601,0042500302,NYK-CLE,3,443,11,2,true,false,3,True,5,0
H1W05602,0042500302,NYK-CLE,3,420,11,4,true,false,7,True,5,0
H1W05603,0042500302,NYK-CLE,3,406,14,2,true,false,1,True,4,0
H1W05604,0042500302,NYK-CLE,3,392,14,5,true,false,1,True,2,0
H1W05605,0042500302,NYK-CLE,3,373,14,5,true,false,-1,True,2,0
H1W05606,0042500302,NYK-CLE,3,349,14,5,true,false,2,True,-1,0
H1W05607,0042500302,NYK-CLE,3,335,18,3,true,false,-2,True,-2,1
H1W05608,0042500302,NYK-CLE,3,305,15,7,true,false,3,True,-1,1
H1W05609,0042500302,NYK-CLE,3,278,15,1,true,false,1,True,1,1
H1W05610,0042500302,NYK-CLE,4,546,9,-3,false,true,-1,True,4,0
H1W05611,0042500302,NYK-CLE,4,539,7,-3,false,true,3,True,3,0
H1W05612,0042500302,NYK-CLE,4,519,10,-5,false,true,0,True,2,0
H1W05613,0042500302,NYK-CLE,4,500,10,-1,false,true,2,True,2,0
H1W05614,0042500302,NYK-CLE,4,484,10,-1,false,true,0,True,4,0
H1W05615,0042500302,NYK-CLE,4,471,8,1,false,true,5,True,6,0
H1W05616,0042500302,NYK-CLE,4,447,10,-1,false,true,0,True,4,0
H1W05617,0042500302,NYK-CLE,4,432,10,3,false,true,2,True,3,0
H1W05618,0042500302,NYK-CLE,4,412,12,0,false,true,0,True,3,0
H1W05619,0042500302,NYK-CLE,4,394,10,2,false,true,4,True,5,0
H1W05620,0042500302,NYK-CLE,4,372,13,0,false,true,1,True,2,0
H1W05621,0042500302,NYK-CLE,4,352,10,5,false,false,4,True,5,-1
H1W05622,0042500302,NYK-CLE,4,325,12,0,false,false,1,True,5,-1
H1W05623,0042500302,NYK-CLE,4,310,12,2,false,false,3,True,5,-1
H1W05624,0042500302,NYK-CLE,4,287,14,0,false,false,1,True,5,-1
H1W05625,0042500302,NYK-CLE,4,267,14,4,false,false,1,True,3,-1
H1W05626,0042500302,NYK-CLE,4,259,14,1,false,false,1,True,3,0
H1W05627,0042500302,NYK-CLE,4,254,13,4,false,false,4,True,1,0
H1W05628,0042500302,NYK-CLE,4,242,15,1,false,false,2,True,1,0
H1W05629,0042500302,NYK-CLE,4,229,15,3,false,false,4,True,1,0
H1W05630,0042500302,NYK-CLE,4,214,15,1,false,false,2,True,3,0
H1W05631,0042500302,NYK-CLE,4,201,15,1,false,false,2,True,3,0
H1W05632,0042500302,NYK-CLE,4,198,17,1,false,false,-3,True,1,0
H1W05633,0042500302,NYK-CLE,4,183,17,4,false,false,-1,True,-1,0
H1W05634,0042500302,NYK-CLE,4,175,19,2,false,false,-3,True,-3,0
H1W05635,0042500302,NYK-CLE,4,135,14,2,false,true,4,False,,1
H1W05636,0042500302,NYK-CLE,4,103,16,-3,false,true,0,False,,1
H1W05637,0042500302,NYK-CLE,4,96,16,-1,false,true,0,False,,0
H1W05638,0042500303,NYK-CLE,1,631,-6,-4,false,true,2,True,3,0
H1W05639,0042500303,NYK-CLE,1,609,-6,-6,false,true,2,True,3,1
H1W05640,0042500303,NYK-CLE,1,606,-8,-3,false,true,6,True,3,1
H1W05641,0042500303,NYK-CLE,1,581,-6,-5,false,true,3,True,3,1
H1W05642,0042500303,NYK-CLE,1,564,-6,-1,false,true,5,True,1,1
H1W05643,0042500303,NYK-CLE,1,555,-4,-2,false,true,1,True,1,1
H1W05644,0042500303,NYK-CLE,1,536,-4,2,false,true,1,True,-1,0
H1W05645,0042500303,NYK-CLE,1,442,-5,1,false,true,2,True,0,0
H1W05646,0042500303,NYK-CLE,1,425,-3,-3,false,true,-2,True,0,0
H1W05647,0042500303,NYK-CLE,1,406,-5,0,false,true,2,True,0,0
H1W05648,0042500303,NYK-CLE,1,393,-3,-4,false,true,-2,True,-2,0
H1W05649,0042500303,NYK-CLE,1,378,-5,0,false,true,0,True,-2,0
H1W05650,0042500303,NYK-CLE,1,361,-3,-2,false,true,-2,True,-4,0
H1W05651,0042500303,NYK-CLE,1,357,-5,2,false,true,2,True,-5,0
H1W05652,0042500303,NYK-CLE,1,344,-3,-2,false,true,-2,True,-4,0
H1W05653,0042500303,NYK-CLE,1,340,-5,2,false,false,0,True,-4,0
H1W05654,0042500303,NYK-CLE,1,317,-5,-2,false,false,-2,True,-2,0
H1W05655,0042500303,NYK-CLE,1,299,-5,0,false,false,-2,True,-5,0
H1W05656,0042500303,NYK-CLE,1,291,-3,-2,false,false,-7,True,-7,0
H1W05657,0042500303,NYK-CLE,1,264,-5,2,false,false,-2,True,-5,0
H1W05658,0042500303,NYK-CLE,1,245,-5,-2,false,false,-4,True,-5,0
H1W05659,0042500303,NYK-CLE,1,209,-10,-2,false,true,0,True,0,0
H1W05660,0042500303,NYK-CLE,1,193,-7,-7,false,true,-3,True,-3,0
